review,recomend
"Anyone  going into A Plague Tale: Innocence should have the expectation that this is a stealth game at heart. \n\nIt is a wonderful, carefully crafted 1300's setting that oozes with atmosphere which sucks you in right from the beginning with the two unfortunate main characters, Amicia and Hugo.\nThe game runs splendid on my GTX 970 (Feel free to ask me any further questions about that)\nYou take control of Amicia, a young girl, beautifully voice acted, who alongside her sick little brother is being chased by the inquisition after a plague has broken out. \n\nThe majority of the game revolves around working together with your brother and other characters you meet later on with their own interesting little personalities. You'll be sneaking around mostly linear levels, distracting guards to create paths forward, doing light puzzles that involves manipulating the enviroment to avoid the plague rats and occasionally going off the beaten path, usually a room or a road that can lead to quiet moments where you explore more of the sibling's chemistry. Through the adventure you will find and pick up resources that can either be used to craft throwable items that'll get you past many of the game's road blocks, or they can be used to upgrade your limited gear, reduced noise, expanded pouch, longer lasting effects, etc. There are also collectibles to be found for those interested.\n\nDue to the lack of combat, I was afraid that it would be one of those games I would have to force myself through and take long breaks from, but I am pleased to say that it is extremely well paced, and the story kept me coming back to see how it would unfold.\nMany are probably gonna hold off on buying this gem until it becomes cheaper due to its linear nature and an average playtime of 12 hours. That's obviously a subjective thing and is gonna varie from person to person. Personally, I haven't changed much since the old Playstation 1 days where we bought 4 hour games for 60 bucks. (Strokes my imaginary white beard)",Recommended
"Excellent visuals, music, plot, and game mechanics. It was apparent how committed the developers were to making this game the best it could be and I hope I see more from them in the future.",Recommended
"Story: A plagues Tale story is based in France back in time of the Plague. You play a female character who has been charged to find a cure for her brother who’s is sick. But while doing this she n her brother have to avoid the Inquisition. Who are after them as their leader wants the said brother. Its thrilling, its intense, its pulling at even my feels. This all happens when the plague is rampaging through France lots of rats!\n\nThe Graphics: With the game not long being out the graphics are amazing looking especially on my system. I was impressed. Even in the different times of day it looked amazing from the sun light coming through the trees. During the night the light from the fire torch and even the moon light. They definitely worked on this to make it feel really good.\n\nGame play: Game play is great. It suits the time line and environment. It go's from calming to intense to then worrying. You have work benches in the game which allow you to improve your sling and to allow you to carry more ammo etc. You can learn extra skills to help you along the way. Like extinguish which puts out fires. Which then obviously kills the light which in situations allows you to use the rats to your advantage. You can even find collectibles in the game if you are that inclined to that side. The game does have you needing to concentrate at times with judging timing. Which al admit I do suck at times. Yeah death count was high but did have me laughing at it tho.\n\nControls: They are easy to learn nothing to difficult at all. All I can say on this.\n\nThe Music: The music fits the time frame of the game, the story and the environment. It carries you gently along, then hooks you and pulls through intense scenes it adds to he feel you pick up from the characters and the situations going on around you the character. \n\nThe Reply Value: There certainly is if you want to relive the story which is good or hunt for the collectibles. But nothing major to gain extra from what I see.\n\nBug/Glitches: Nothing I could see at all to cause concern not CTD's no backwards flying dragons. Joking on that. Nothing at all.\n\nOverall: A Plagues Tale is one amazing game. It hooked my interest from the name at first then the trailer with Sean Bean and the game trailer. I had to have it. Snatched it and loved the story amazing intense heart pulling. It was a great story to go through. The games graphics amazing for a 2019 game they had me going oh thats nice in a certain voice style. They made the game fit perfectly to the story timeline they was working on. The game-play as said is great works with the story environment etc extremely well. They defo worked hard on this. Controls easy plain as. The music oh man it is epic works with the game fully and with the story it adds all that extra enough said on that. No replay really in my view except to redo the amazing story again. No bugs at all. So I give this game 10/10 paws and a golden Chainsaw! I defo advise getting this amazing game. I am sure you wont be disappointed.",Recommended
"I've waited to get 100% in the game before the review, since I was really into it. So I'll write my review without trying to spoil much.\n\nPros: Very good graphics, story telling was great, the soundtrack was marvelous, collectibles side story details also good (recommend to everyone that will play read the details of each item), puzzles were ""okay"" (since the game is pretty much story telling than gameplay itself, I didn't bother much to make a bad point out of it), gameplay also good and very wide open in variations that you can choose what to do in each chapter. Also heavily recommend to play in ""immersive mode"", that will make a lot difference from playing it normal\n\nCons: Sometimes the A.I will glitch, for it did glitch a lot of times don't know why. But that's nothing really bad, just annoying to restart at the checkpoint. The gameplay itself sometimes gets boring, because it repeats itself, even if you're in a different area... A little sad too that the actual ""combat"" doesn't exist in the game, since it's pretty much stealth and exploring the area to find the items for upgrades and collectibles. \n\nConclusion; The game itself really is worth its value, I did hesitate when I saw the price but it was really worth. I do recommend to buy it without waiting for a promo or something else. But if you're not into story telling and willing to explore the area for achievements or upgrades for your items, probably it's not your game.\n\nVisual - 9/10;\nStory telling - 9/10;\nGameplay - 7/10\nSoundtrack - 9/10\nCharacter develop - 8/10\n",Recommended
"This game has caught my interest due to the dark and mysterious setting as well as the promise of a meaningful plot with interesting characters. So can ""A Plague Tale: Innocence"" live up to those expectations?\n\nThe main plot is set up in a very mysterious way. This game paints a brutal picture of the reality under war and the plague in medieval times which makes the game feel very immersive. I really enjoyed the mood this sets, the feeling that something dark and sinister is going on is always looming. That's why the resolution of the plot in the end is even the more disappointing. It feels like the game is setting up a dark twist that never happens. This makes the end feel rushed, despite the fact that 10+ hours of gameplay are completely fine for a singleplayer game. I couldn't help but wonder ""That's it?"" after the final boss fight. While the overall plot is resolved for the characters, the overarching theme that keeps the game interesting isn't.\n\nOverall I felt pretty indifferent to the characters introduced throughout the plot. The dynamic between the two main protagonists is the best one but even there it didn't feel like a lot of development was made.\nMaybe it's also due to the fact that we don't spend a lot of time with any of these characters but when some of them inevitably die, it doesn't feel as dramatic or heartbreaking as the game makes it out to be.\n\nI also have my gripes with the gameplay. Overall it's a very solid stealth game. However, most of it feels like a tutorial to me. You learn new abilities throughout the game and then have to pass a challenge involving said new ability. This feels like a tutorial section designed to set you up to use this new gameplay element by yourself in the future - but often it wouldn't even come up anymore. This makes the solution of puzzles often trivial because you know exactly which ability to use to solve it. All in all most of the game feels like a setup to a large gameplay sequence in which you're free to use all of your abilities without the game holding your hand but that never happens.\n\nSo all in all I sadly can't recommend this game. I enjoyed the dark and mysterious setting as well as some character moments between the two main protagonists but overall the main story and characters as well as the gameplay fall short. It's certainly worth checking out on sale but I wouldn't recommend it at the current price tag.",Not Recommended
If you like TLOU or any story driven game. please buy this game.,Recommended
Great game!,Recommended
After I've played the game there's one more question:\n[spoiler]Should I like rats now?[/spoiler],Recommended
Amazing story.\nSimple gameplay with enough challenge to stay on your toes all the time.\nBut way too short. I would have play another 20 hours of this game!\n\nHope they make a sequel,Recommended
Not your typical video game. A comprehensive work of art from top to bottom. Incredible.,Recommended
10out of fucking 10,Recommended
One of the best god damn Story driven games i've played in a long time. 10/10,Recommended
"Visually stunning and so beyond breathtaking - a real piece of art. Although If you're looking for a game that will take you weeks to finish, this certainly IS NOT the one. The story was somewhat predictable and at times frustrating, but all in all i'm honestly pretty gutted that this game is so beautiful and yet so short. My advice would be wait until a sale.",Recommended
"A photorealistic medieval stealth simulator mixed with dark fantasy elements, Tomb Raider puzzles and a story like Life is Strange? SHUT UP AND TAKE MY MONEY!\n\nPlease make a sequel, I would instantly buy it!",Recommended
It's basically Vermintide 3,Recommended
"Great game, highly recommend it.",Recommended
"Probably nomination for game of the year + nomination in other categories, maybe a few wins in other categories.\nStunning scenery, good voice acting, good sound design. Good characters.\nWeak on unique game design and the overall prize of the game for the time of completion (Roughly 4.9 EU€ per hour or 5.5 US$ per hour).\n\n9/10.",Recommended
"Just started this game, saw the overwhelming positive feedback so decided to get it. Glad I did, enjoying it so far!",Recommended
"A plague tale has beautiful visuals, strong atmosphere and quite a story to tell, all wrapped within a surprising amount of stealth gameplay.\n\nhttps://www.youtube.com/watch?v=JqIYQBbOghE\n\nThe one shortcoming for me was that, at times, the voice acting felt as though it felt a bit short of the rest of the game's production. That said, it's a minor gripe in what's been a surprise in this first half of the year for me.",Recommended
"Damm this game is good, 10/10 on everything.",Recommended
Short but good story.,Recommended
"Amazing thing. If you're looking for:\n- a great story with a strong emphasis on relationship between sister and brother, \n- believable cast of young characters you want to protecc  (the voice acting is top notch), \n- an incredible music (seriously! <3 Olivier Deriviere is on another level), \n- strong - sometimes really disturbing - visuals, \n- stealth/puzzle gameplay, \nI strongly recommend. Best thing I've played in a long time",Recommended
"Gameplay over storytelling - it can ruin a game...(no spoilers)\n\n...luckily it didn't in this game, but there are moments in the last chapter where the game, trying to tell what is evidentally meant as the emotional highpoint of the game, struggled in my honest opinion.\n\nI mean specifically some of the fights through this chapter and the very last fight. The combination of the sometimes sluggish camera and aiming, which also tends to have a will of it's own, the fact that the game does not slow down when you change between amunition types and Amicia then getting killed when there's only one mistake, made for very, very frustration sections, which I had to play over and over again.\n\nIt takes you right out of the moment and then again and then again and then again. Fighting in general is not the strenght of the game, but maybe that makes sense, because the main protagonist, Amicia, simply isn't build to fight heavily armored knights with brute force. But she often outsmarts her enemies, or sneaks around them and uses the environment to trick them into situations where she has the upper hand through the many tools she has up her sleeve. And those are the gameplay elements the game is simply great in. \n\nFor the most part though I played this for the excellent, propulsive story and the characters, though the ""band"" is not as fleshed out as Amicia and her brothers. But still, this was the thing that drove me further until the very end.\n\nAnother strongpoint of the game is the graphics. Asobo uses an in-house-engine to surprising results. Screenshots really don't do it justice, videos fare better, but you really have to see the beautiful (and often dark, both in daylight and tone) scenery, the brilliant lighting and the many details they bring to life...and death. ^^ I didn't like that the game tends to stutter whenever new parts of the level are loaded in during live gameplay - there only loading screnes between the larger chapters - but that's something they might even adress in a future update. I know I'm not the only one, since Digital Foundry also mentioned them in their graphical analysis.\n\nI love this game, I really do. It is easily my personal game of the year and I never actually saw it coming, it was ""under the radar"" so to speak. But I hope for the sequel Asobos developers have a closer look at game sections like those towards the very end and then make better decisions on what's more important and on which to focus: Storytelling or gameplay. But please not both at the same time, in a matter that one disrupts the other. Thank you in advance. \n\nAnd from the bottom of my heart, thank you even more for this heartwarming, beautiful game! :)",Recommended
Good story.,Recommended
"I can't remember the last time I was this immersed into a game. It has beautiful graphics, amazing music, and quite possibly the best voice acting I've heard. It has a fantastic narrative that plays out over several linear chapters.\n\nThe game is very linear, that's Recommended, but it does not suffer from it, rather it takes advantage of the format. There is absolutely no grinding, no repetitive sidequests or boring traveling towards a quest marker. In every minute of the game the story and characters are allowed to shine.\n\nThe gameplay focuses on stealth from human enemies, and puzzles centered on rat swarms and getting around them by using light sources. The difficulty of puzzles felt just right to me, they need a bit of thinking but you won't have to look up guides online to progress.  Stealth is somewhat simplified - for example guards standing still looking in a direction will never look to the sides or behind them, unless provoked - but it's still fun because the game gives you a lot of tools in how you can distract and manipulate guards.\n\nThe writing is really good and the game is paced very well.  It's a dark story but with plenty of heartwarming moments. Also, we've seen rat swarms before, but this time they're actually scary.\n\nOverall this is a fantastic experience well worth the price. We could really do with more games like this in these days.\nThis is a lonely game holding a torch of storytelling and immersion surrounded by a swarm of repetitive empty world live services.",Recommended
"Quite simply a masterpiece of Story Telling in the video game medium. \n\nAn excellent cast with excellent voice acting ( I know people have said choose French but I thought the English was amazing and I don't like subtitles)\n\nGraphically always excellent sometimes mindblowingly so \n\nThe game play is simple for the most part but effective and fun.\n\nInstantly one of my favorite games of all time.\n\nMy ONLY complaint is towards the end your skills need to be used MUCH quicker than during the greater part of the game. This led to some frustration as my mind/hands got used to the quicker actions. However, the parts where I got annoyed, instant death, were overcome mostly quickly and with a satisfying feeling.\n\nI believe most gamers won't have my issue but I was using a controller which I'm much worse with then a KM (Wanted to kick back on the couch).\n\nAnyways incredible game worth every penny if not more.",Recommended
"Still can't get over how beautiful this game is. Character development, level design and original soundtrack are extremely delightful. Thank you Asobo Studio, you've genuinely touched my heart.",Recommended
"Easily the best indie game of the year. \n\nVery good graphics\nAmazing story\nGood soundtrack and soundengine\nTook me 9.5 hours to beat\n\nThe controls can feel a little ""heavy"" at times during combat but since this game is heavily based on stealth it souldn't bother you too much. \n\nHighly recommended !",Recommended
"What a beautiful story, 10/10",Recommended
"Believe me, the story is so excellent and you will be addicted for the game play just for the textures that they build up....",Recommended
"Become a germaphobe quicker than you think with an amazing emotional story and rats, lots and lots of rats.",Recommended
Maybe the best game I have ever played! Short but precise: Perfect! Money totaly worth :),Recommended
"Would not recommend. You can't turn off auto aim, the mouse sens while aiming can't be adjusted to match the rest of the games sensititvity, and the game devs think you are retarded. Super linear, hardly any challenge, and the puzzles which are ridiculously easy are complemented by an inner voice telling you the whole 2 step process while you are doing them. Movement is crap. Fights are annoying, and there is just one super obvious way to do everything. Meh",Not Recommended
"What a fantastic adventure!  A Plague Tale is not brilliant when it comes down to gameplay. The game flow is VERY linear, there is very little to find off the road, the areas are mostly small and tight and Plague Tale never leaves doubts about where it wants you to go next. And whenever the game senses that you might be stuck somewhere, it won't hesitate giving you a hint on what to do next. A Plague Tale is also not about challenges. The very few boss fights will hardly make you sweat, and if they do, then mostly because the controls are well optimized for sneaking, but not so much for fighting. \n\nHowever, the dark story, the very likable characters, the most beautiful medieval settings and graphics, the very fitting soundtrack, the good voice acting in sum totally make up for the rather mediocre gameplay mechanics. Also it is a pretty new experience for me to play as a teenage girl who ain't no super hero at all, but dies at the first hit. Most always holding her little brothers hand, doing everything that it takes to protect him. This character combination is so well performed and heart warming that you can easily adopt the kids feelings of hope, despair, fear or happiness. They did a fantastic job at Asobo Studios. \n\nOn the technical side, Plague Tale is solid, but has a few issues still short after release. Most notable are textures that seem not to load into the GPU memory fast enough so you occationally may see white flickers when rotating the camera fast. Also I often noticed FPS drops. What they also should fix urgently is the missing ingame option to disable chromatic aberration which is enabled by default. An eye-cancer favoring crap setting that should have never been invented. I really wonder why game developers would actually want to spoil the visuals of their games with such an awful unsharpness effect, and to turn it off you need to edit the \Documents\My Games\A Plague Tale Innocence\ENGINESETTINGS file and set ""Fringe"" to 0. This will let you experience the beautiful graphics in a way that you and the game deserve.",Recommended
"small studio, huge game.",Recommended
"Mesmerizing game from start to finish. I'd almost say it's a nice story/movie with seldomly intrusive gameplay (which isn't a bad thing if you like story focused games). \n\nIf you're looking for rewarding mechanics etc, go next.",Recommended
"good to have a game that has a clear focus again. i'm also pretty impressed that this is not a one trick pony game. they do a lot of things with the rats idea, how you approach different situations. there is also a good variety of sceneries. and the gameplay consists of sneaking, ""shooting"" and some light puzzling. they actually put a lot of thought into this. highly recommended.",Recommended
THE PIG WASNT HARMED...IT WAS ALL ACTING!!!!!,Recommended
"loved it, beautiful game.",Recommended
"This is genuinely one of the most immersive single player linear games I've played, honestly the colors and depth of detail in so much of the environment mixed with the amazing audio lines describing what I can imagine as very realistic reactions to the kind of horrifying and beautiful content in it. I have never reviewed a game before, I personally don't think I've ever played any game but this that I would genuinely recommend to others, but this is the one. This is the game that I am really honestly so amazed at and impressed by even more so because it wasn't made by studio that I hadn't heard of or seen a lot of, but has really create fantastic and unique atmosphere and  the detail makes it even more impressive to play and get sucked into. If you enjoy dark, depressing, interesting and creative stealth-like rpg with a rich and unique story, then this is honestly a single player game worth investing your money in.",Recommended
"A Plague Tale Innocence is shockingly good.\n\nIf you’re reading reviews you already have a sense of what the game is about but you may have some of same reservations I did before clicking “purchase”, so here’s my thoughts:\n\nBuy it.  If you like atmosphere, narrative, memorable characters and setting, and don’t need or want every game to be as mechanically challenging as Dark Souls or as big as Ubisoft The Game, there’s a lot to love here.  It’s not terribly long, but it’s already priced 25% less than typical AAA.  I’m 10 hours in, about 2/3rds of the way through.  I already got my money’s worth.  At least wishlist it ;)\n\nIt’s stunningly beautiful and runs great (on my 1070).  Nothing about this game looks indie.  I’ve seen some people complain about the controls but it all seems very fluid to me, never died because my character did something I didn’t intend.  I don’t usually like straight stealth games, but fortunately after the beginning sections it gives you tools so that being spotted isn’t always insta-death. The tools are simple but fun.  Lots of hair raising moments and narrow escapes.\n\nThe rats are AMAZING.  I care about these characters a lot.  I keep wanting to know more about them and this world.  It’s just good, and the developers should be applauded for delivering such a beautiful, polished world and experience.  Even the soundtrack is perfect.\n\nAnyway, gotta get back to tricking Inquisition guards into being devoured by rat swarms. Trying to save a sick kid and all.",Recommended
such a beautiful game. the story is very well written and the characters are very easy to get attached to. Very emotional and dark story which honestly is one of the best ever written.,Recommended
"One of the best single player (story and atmosphere-wise) that came out this year, so far at least. It could be a little longer, but other than that. 10/10\n\nWould rats again.",Recommended
"Is the stealth a bit crap, with stupid AI? YES but it's fun to play\nIs the game linear : YES but that's not a problem because the pace is really good\n\nBut omg what a beautiful and atmospheric game, very well vritten. \nJust buy it instead of reading reviews.",Recommended
"I don't write reviews often, however this time I'll make an exception. \nA Plague Tale: Innocence is, simply put, a great game. \nI love the story, I love the atmosphere, I love music and graphics, I love the game mechanics. All together fit perfectly to each other and I believe there are lot of magical moments when you truly live the life of characters. \nI have found only one, small flaw in it: it's too short. For a casual player like me it took less than 20 hours to finish it. \nI really recommend playing it with immersive HUD settings. It doesn't make the game much more difficult, but will help to ""feel it"". \n\nPROS:\nGreat, engaging story\nExcellent music\nFine graphics\nIntuitive controls\n\nCONS:\nToo short\nReally minor bugs like some of the voice acting in the cut scenes disappears (pausing the game seems to help).\n\nI strongly recommend it. \n",Recommended
little masterpiece.......,Recommended
First game that i enjoyed enough to review. I was burnt out of playing linear solo games but this was so interesting that it blew all my expectations out of the water.,Recommended
"So just finished this game at the time of writing this review and I got one word on this game. ""EXCELLENT"".\n\nPros:\n1. Unlike other games with an AI for a companion where you have to babysit them, this is one of those few games where your AI companion is not dumb and rushes to their own demise.\n2. Stealth mechanic in this game is great. Difficulty wise its fair.\n3. Decent storyline.\n4. Decent characters, definitely not as good as Kara and Alice's bond(Detroit become human) but still decent in its own way.\n5. Puzzles are fair.\n6. RATS. Lots and lots and lots of rats. For those of you who have a rat-phobia, do pick this up *grin*.\n\nCons:\n1. Although I did say the AI in this game is not dumb, there are however very very very rare occasion where your AI will stand in the open and reveal themselves thus alerting the enemies.\n2. Infuriating final boss.\n\nOverall gameplay wise I would give it 8.5/10.\n\nThat said, this game is kind of overprice for a 10 hour game (This includes me afk for several minutes as well as dying several times). I usually give a game a thumbs down if its overall playtime does not match its price but I give this game an exception. Whether you wanna spent USD$40 for a 10 hour game or not is up to you but I definitely give this game a thumbs up.",Recommended
"Great game. Incredibly beautiful with a fantastic moving story.\n\nOnly issue I have with thew game is it is quite short. It took me 12 hours to finish it and at £40 I am a little disappointed with that since there isn't really a reason to give it a 2nd playthrough.\n\nI understand why the game is £40 since the world is one of the most detailed, beautiful and horrifying I have ever seen in a game but I just wish there was a little more to do.\n\nIf it is ever on sale for around £30 I would say that it is well worth it.",Recommended
"Dieses spiel hat eine interessante, gut inszinierte Story. Das Gameplay ist okay aber nicht besonders schwer. Leider gibt es keinerlei Entscheidungen die einen Einfluss auf die Story nehmen, daher hat das Spiel einen ehr geringen Wiederspielwert. Die Grafik ist wirklich gut, wobei diese aber nur in den Natur sektionen am Tag wirklich zur Geltung kommt. Fazit ist, das Spiel sollte man auf jedenfall gespielt haben wenn man auf Story mit RPG elementen steht. Aber ich würde warten bis es in einem Sale zu kriegen ist.\n\nThe game has a interesting well portrayed story, the gameplay however lacks challenge. There are no desicions to do which sadly has low replay value. Graphics are really great, breathtaking during the day sections inside the forests. You definately should play it, but pick it up at a discount.",Recommended
"First thing first, I played this game because I saw that Sean Bean poem, lol.\n\nMy thoughts of the game; \nIt really has a great linear story, a gem that you rarely find these days. Great voice acting that makes every character seems really alive. A lot of moments that really strike me right in the heart.\n\nThe gameplay is somewhat dull, the stealth is actually fun but really there are parts that really annoyed me. The close combat does not work, I literally shouted ""what is this?! SEKIRO??!"" but not in a fair manner. Well, you will only fight in close combat maybe like twice throughout the entire game so no need to worry too much. The puzzle on the other hand, works well, and you have many ways to solve them.\n\nThe graphics is simply beatiful, no comment on that. \n\nOverall, 8/10, I recommended it! Especially if you into the story, just play it.",Recommended
"[b]Gorgeous game with a great story and beautiful soundtrack.[/b]\nAfter seeing the last scenes, feels like there's more to come \n                            and I wouldn't mind.",Recommended
"Playing this game is like being part of a movie with really high production values. You're in for the ride once and the ticket is well worth it. Amazing art, story and music.",Recommended
Gorgeous game. Great story. Absolutely recommend playing. Reminds me a lot of 'The Last of Us'.,Recommended
"Amazing graphics, trash game play. If ""story"" is a huge issue for you then have it but honestly I think Shadwen is much superior game and for a fraction of the price",Not Recommended
Character and story driven game in a great setting. The locations in this game are unbelievable beautiful and often disgusting (well the game takes place during the plague in the 14th century). The game is not perfect but has a lot of heart. My game of 2019 for now. Go buy it and support the developers.,Recommended
"This game.... \n\nSo much emotion, beautiful graphics, lovely enviroment. \nIt had me shocked, it had me in tears! Its like a good movie but you're playing it yourself. \n100% advising this to all my friends! \n\nThanks! \nMox",Recommended
"This game is sister/brother simulator \nI very like this game because :\n- The story very emotional 9/10 just play it you will be enjoy the story line \n- Gameplay [ you can choice kill the guard or distract i love game who without kill the npc/enemy ]\n- Soundtrack very beautifull\nRecomended for you if searching casual with bit adventure\n\nGame ini adalah kakak/adik simulator\nSaya sangat menyukai game ini karena:\n- Ceritanya sangat emosional 9/10 mainkan saja kamu akan menikmati alur ceritanya\n- Gameplay [Anda dapat memilih membunuh penjaga atau mengalihkan perhatian saya suka game yang tanpa membunuh npc / musuh]\n- Soundtrack sangat indah\nDirekomendasikan untuk Anda jika mencari kasual dengan sedikit petualangan\n\nこのゲームは姉妹/兄弟シミュレータです\n私はこのゲームがとても好きです。\n - 物語は非常に感情的9/10それを再生するだけであなたは物語のラインを楽しむことになります\n - ゲームプレイ[npc /敵を殺すことなく誰がガードを殺すか気を散らす私の愛のゲームを選ぶことができる]\n - とても美しいサウンドトラック\nちょっとした冒険でさりげなく探しているならあなたにおすすめ\n\n\nRep ++ 8,9/10 🎮 🎮\n======================================================\n*Note best music in this games 💗💗🎵 🎵\nhttps://youtu.be/H4FOb16Nenk\nhttps://youtu.be/geQtv5z1QBY\n======================================================",Recommended
"I only recommend this game because of it's Graphics, Original Soundtrack and Story.\n\nThe gameplay development could've been better.",Recommended
"1.2 Hours in and this game has not gripped me, it is poorly optimised (at least for 4k?), environments are extremely liner, and to top it off and the worst reason of all the voice acting is not good.\n\nPersonal thoughts, yours may differ, do your research.\n\nI prefer playing Hellblade.",Not Recommended
"Only a few hours in, but reminds me of the golden age of RPG in the early 2000s",Recommended
"Absolutely beautiful to watch, miserable to play.\nI loved the story, the characters, and the entire premise of the game, but when I finished the game I was just glad to be done.\nThe controls are finicky, there is only ever one way to progress through any given situation, your upgrades are mostly meaningless, and there is little to no forgiveness for the slightest mistakes. The rats are really frightening and unsettling, until you get eaten alive by them time and time again because you moved a few pixels too close to the darkness, and then they become simply annoying. The entire cart section is tedious and annoying. If this game were a movie, I'd recommend it to everyone I know, but I can't recommend the game as it is to anyone, and I have absolutely no desire to replay it myself.",Not Recommended
good gam,Recommended
This game is simply fantastic. Never seen such a believable and professional voice acting before. Controls as well as the graphichs are fine.,Recommended
"This game does not care what you think of it.  To wit: it kills a dog, in graphic fashion, in the first three minutes.  That's all the longer I've played, but I do not get any sense that the rest of the game will be any happier.  Which is fine.  You need misery sometimes. \n\nWould get depressed and lose faith in any existential purpose whatsoever again/10.  :(",Recommended
TL;DR The Rats Of Us\n\n10/10,Recommended
"This is an amazing game, from the gorgeous visuals to the amazing story line or it's combat and craft system; it is a [b]must buy [/b] . The facial expressions aren't 100% when you're running or sneaking or fighting and have some dialogue, but that's a very small ""con"" and this is only during game play, during cut scenes the facial expressions are great. The only thing I do regret is once I finish the game I will never be able to experience the same feelings I felt while playing this master piece. 10/10 game, very highly recommend.\nPS: I bought the DLC with out even knowing and I don't regret it one bit. This game deserves every cent I paid.",Recommended
"An amazing game that understands how to tell a great story with the backdrop of mystery and action necessary to keep a gamer entertained. This story was filled with wholesome moments, breathtaking scenery, fear, intrigue, and mystery. I understand if some people see the action as repetitive, but I felt that with each chapter difficulty increased and complexity of world interaction increased, not to say the game ever became an unplayable challenge. \n\nIf you're staying away from the game because of the price point in relation to the length of the game, I suggest not doing that. In a gaming world that is becoming increasingly dominated by corporate greed and a necessary sequel year following year, it's refreshing to have an independent studio releasing masterpieces like this. Buying the game will allow the studio to stay alive and create more artwork for us to appreciate in the future.\n\nIf I did have a bone to pick with this game it would probably be the length, but seeing as I didn't collect everything and explore everything I could have the first play-through, I'll probably be replaying it. \n\nI'd love to see dlc or a sequel if it could live up to this game. This game is a definite recommendation to everyone.",Recommended
"Very Deep And Moving Story, Great Gameplay.",Recommended
"Not half as repetitive as reviews had me believe. The game suffers from slight (only slight) responsiveness issues with mouse & keyboard, much as most basic console ports do, but nothing that you won't get used to in a small amount of time.\n\nAs a whole, it's a different, very endearing experience. You come to actually care about the characters and the story, and the game really manages to pull you in like few games have in a very long time. The soundtrack, excellent voice acting, and simple but fun game play mechanics made playing feel comfortable and entertaining from start to finish. And I for one found it a very welcome change to play a well written, even if linear story with steady and comfortable progression in this age of massively grindy open world games.\n\nI really wish we get more stuff like this in the future.",Recommended
Best game I have Ever Played.\n\n\n\nLike If you agree\n l\nV,Recommended
"The game is interesting, fun and beautiful!",Recommended
It is a very solid single player game with a great story.\nThere are some smaller performance issues but its stealth mechanics make them neglectable.,Recommended
"Awesome, atmospheric game. Just don't expect the ""Game Bros"" to like it.",Recommended
"I highly recommend buying this game if you are the type of player that enjoys a compelling story.  The voice acting is very good, and the graphics are well done.\n\nA few things to keep in mind:\n\nThis is NOT an open world game -  This is story driven and fairly linear.  \nThe game is quite short, it took me a bit over 12 hours to complete, though I did not manage to get 100%.  \n\n",Recommended
"Great game, great graphics 10/10",Recommended
Overall 8/10\nThe good:\ngreat game play\ngreat level design\ngreat graphics and atmosphere\ngreat music/bgm \n\nThe bad\ncrafting system is a bit of a takeaway from immersion\nending could be better\nvoice acting could be improved\nthe music and sounds could be a bit repetitive,Recommended
"An immersive, fantastic, heavily narrative adventure game. Graphic is gorgeous and story is good! Worth the full price tag",Recommended
"This game has a strong ""The Last of Us"" vibe when you play it. It's a bit shorter than the former, but it's overall an enjoyable experience. Do not expect too much from the gameplay though (except around the end of the game), since this is mainly for the story, the characters and the visual experience than you should acquire this title.\n\nWhen I started playing, I thought it was another AAA game by a big studio, but only later did I realise that it was actually a not so well known studio that produced this. This game is way better than The Witcher 1 and Uncharted 1 in my opinion, even tough it doesn't reach the level of depth of The Last of Us and other similar games.\nStill, an incredible game for a first try.",Recommended
"Longer than one might think for such a story-driven game, with more variation in gameplay than I'd expected from the trailers, it's also a very gripping storyline with capable graphics and a cool setting. It's not a game you'll play over and over again, but it's well worth a buy!",Recommended
"Ok so i won't bother with long reviews that include the plot of this game i just post my own thinking on this game.\n[h1]Gameplay[/h1]\nSolid gameplay combines stealth with enviormental elements. Thumbs up for this one.\n[h1]Visuals[/h1]\nGame developers really made a beautiful looking game\nhttps://steamcommunity.com/sharedfiles/filedetails/?id=1752622589\nAddition of Ansel is a big bonus for nvidia users, you can make excellent screenshots ingame and you can make tons of them ingame. Big thumbs up for this one!.\n[h1]Performance[/h1]\nAnother big thumbs up for the developers on the optimization of the PC version of this game, fantastic work. Only thumbs down for this game regarding this is no 21:9 support natively from the developers. You can use a hex editor to fix this pretty easy.\n\n[h1]Conclusion[/h1]\nExcellent story, gameplay and performance. Highly Recommend this game.",Recommended
Great game. Excellent story. Excellent game mechanics.,Recommended
"Great game, love the soundtrack!",Recommended
I bought this game because Ned Stark told me to; and Ned Stark is never wrong.,Recommended
Perfect story. Good graphics. Key board and mouse controls are also flawless 10 out of ten,Recommended
"Pros:\n+ Very good graphics\n+ A very catching story\n+ Nice Gameplay, teamwork with characters\n+ really good game engine\n+ stunning audio/soundtrack/design\n+ much action\n\nCons:\n- very short (~12h)\n- too expensive for the duration of the game (should be 29,99 or less)\n- The end is very open\n- no story decisive actions\n\nAll in all: 9,5/10\n\nMy personal Game of the year 2019.\nI hope for a second Part.",Recommended
Rats arent real,Recommended
"Stunning game with a very rich, gripping story! Best buy of the year!",Recommended
