review,recomend
"Even though it's not part of the franchise, this is the Castlevania sequel fans have been waiting for.\n\nOut of all the Castlevania games, Bloodstained Ritual of the Night plays most like Dawn of Sorrow, so if you were a big fan of that title, this is a must have.  If you missed that title, this is a great opportunity to pick up what you missed out on.\n\nFantastic game overall.",Recommended
"Yep. it's incredible and, I only needed 20 minutes to figure it out.heh",Recommended
"Amazing game. Worth the wait and with more content to come. A Recommended spiritual successor to Castlevania one of my favorite series of all time. This bring back everything from all Igavania style games into a complete masterpiece. Don't read more, play it.",Recommended
"Ritual of the Night is Castlevania in spirit. Though the aesthetics stray a bit form the gothic roots of the series, the gameplay is pure Castlevania: You're tasked w/ making your way through a towering maze-like castle constructed from various themed sections. You acquire a variety of weapons, powers & mobility enhancing abilities as you progress & open more & more of the world.\n\nThe story involves demons pulling a castle out of hell with the aid of one of two remaining ""Shardbinders."" Humans w/ demonically charged energy crystals alchemically fused to their body, granting super human abilities. You play as the other Shardbinder, her condition allows her to absorb the energy of the demons she slays (a'la Soma Cruz's Power of Dominance from Castlevania) in order to gain magic attacks, defensive spells, passives, familiars & all sorts of other powers. The journey starts w/ a quick tutorial level on a ship & off you go.\n\nWhere's it break from the Castlevaina formula? The new stuff? Crafting equipment & cooking using alchemy & material drops from enemies. Guns are more prevalent & can utilize multiple different ammo types.\n\nProblems? Some minor bugs here & there, some areas might need a little polish, but nothing horrific. I was disappointed that the whip weapons weren't the ""Castlevania style"" whips that can be manipulated & swung around via directional controls. The kickstarter portraits & demon pets (backers could pay to have their pets become enemies in the game) all over the place are kinda distracting in a funny way, though the devs have put considerable effort into attempting to make these things fit into the world. And some weapon classes don't have any good weapons (I haven't found a good gun for example). But no big game ruining stuff.\n\nThe game is a reincarnation of the Castlevania formula (or at least Koji Igarashi's version of it), but you don't have to be a Castlevania fan to enjoy it. I'd say the price is quite generous, especially considering there'll be additional content that'll be added to the game later: 2 more playable characters, campaign modes, online multiplayer modes, boss rush, a roguelike dungeon level. I'm impressed with what I've seen so far & will be even more impressed if they manage to actually get all the promised content into the game without anything going horribly wrong.",Recommended
Not really a review. Just wanted to say it's a very good metroidvania game and that this game has turned into one of my favorite games of all time. This game has turned into what i wish it was going to be. My only criticism is that there is only one outfit that changes your look/ you can't wifu Miriam (protag) that much. 20/10 will buy this game on every platform because i like it that much.,Recommended
"The game did crash a few times. Even if it doesn't crash, I can't run any other games unless I force shut down my computer after playing this game (it doesn't let me reset). The invert shard only works 1/6th of the time. Farming is mandatory.\n\nI have a lot of fun playing this game. Just don't get it on PC, its too dangerous.",Not Recommended
"Ugh, I love this game. Like many who've kickstarted this title, it draws straight from the type of game play that you would come to expect out of a post-Symphony of the Night Castlevania that Igarashi would've done if he was still at Konami, developing these games. \n\nAnd now, the man has split off on his own direction, to prove that there's still a demand for his type of game. And boy, does he deliver (at least, in my opinion).\n\nLet's get this out of the way first: story-wise, the talking portraits need work.The team behind the game worked very well on cleaning up the in game graphics, but the talking portraits are pretty meh. I hope they work on them in patches and improve the quality of the storytelling. There are numerous typos and wrongly-typed dialogue lines in some of the work, and a bug involving drops being stuck in midair against floors and walls. It's a minor inconvenience, but hopefully that could be addressed.\n\nThe story is pretty typical fare and not groundbreaking or anything: girl with some crazy supernatural powers gets put to sleep. 5 years later, she wakes up and finds her big bro has gone crazy. It's up to Miriam to stop him from rampaging across Europe and utilize the power of the demons. You'll find tons of Japanese pop culture anime tropes in the game, but really, you played it BECAUSE you expected the tropes. \n\nAnd the amazing game play of course.\n\nMultitudes of weapons, armor, accessories, shards, game features and a few hidden bosses are scattered throughout the Hell Castle of Bloodstained. This is a game about exploration, boss killing, item making, food eating and power collection. Some shards are better than others, but once you've gone once through or even through the first run, you'll probably be curious about experimenting with different shard combinations and just generally messing with demons, reaching the level cap of 99. If that's not enough for you, you can also get the more challenging Nightmare difficulty after the first Recommended ending run you do, so you can min-max all over again with a greater challenge through the 10-20 hour campaign. And if even THAT isn't enough for you, free DLC is coming, one of which is the ability to play as Solid Sn- I mean Zangetsu, the gravelly voiced demon hunter from Nippon (Japan).\n\nNewcomers to the type of game this is may find it sluggish- maybe it is to someone not used to the type of game play Bloodstained offers, but it's deliberate. It's rewarding. It's fun. Give it a chance, and you won't regret it. This will be one of the best $35-$40 you will spend on a game.\n\nIGA said he would prove them wrong; and dammit, in my eyes, he did.",Recommended
"Welcome back, Iga",Recommended
"Disclaimer: I am a slacker-backer of this game.\n\n\nSometimes dreams do come Recommended.\n\nBloodstained: Ritual of the Night picks up where Castlevania: Order of Ecclesia left off and refines the best elements of most Igavania's into a brand-new launching point for a Recommended successor to the Castlevania series. Its honestly shocking how close the gameplay is to the old series without Konami trying anything.\n\nThe two big additions to Igavania is the second analog stick being used to aim Miriam's arm for various attack and utility reasons, and 3-D spiral locations to take advantage of the 3D environments. While neither are super great, they do blend well to the added variety in the game.\n\nThis game has stupidly large amount of customization and personalization options, fitting so many different types of playstyles and letting players customize Miriam herself to an extent.\n\nThis map also is brimming with so many surprises and interesting encounters that it never managed to drag for me. I do feel some area's are on the long side for what they are, while others could've been further expanded upon.\n\nI do have three issue however, despite my near-universal praise for this game:\n- There is a rock where the side of it is really horribly textured (yes, its such a bad job that I am making it a bullet point).\n- A ""throwback"" location reeking of Action-52 game design.\n- The final area of the game.\n\nNone of these issues though are major, and I comfortable saying this game in its current state (as of this writing) is an easy 9/10. There is so much more coming to this game however, so its only going to get better from here.\n\nMany of these spiritual revival crowdfunding campaigns end up feeling like they are just trying to capture the old magic, while Bloodstained has successfully taken over Castlevania's place. Hopefully, Igarashi plans to bloom this out into a full series, and we dont have to be without these gem's for another crazy length of time.",Recommended
"I'm a simple man. I see Igavania, I play.\n\nMake yourself a favor and be a simple man too.",Recommended
"I though it’s pretty overpriced because 2d game etc. BUT now I know I was wrong, u can feel how much heart someone gave to make it, this game is a masterpiece and it’s worth that ninety. Well done",Recommended
This game sucks you in and keeps you motivated to see what is around the corner. Takes the best elements of past Castlevania games and then makes something out of it all its own. Well done and executed. The only downside is that there have been a few random crashes. Running this game in borderless window mode is the way to contain these crashes to just the program.,Recommended
"If you loved the ""Metroidvania's"" of your childhood (or adolescence), you've probably been looking at this game.  It *is* quite a good game, let me just say that at the start.  There's some depth to it now, there is room to get lost in grinding out rare drops and crafting things... You'll probably die a few times through your first couple of playthroughs. Is it as good as SotN?  That's hard to say, to be honest - the version of SotN that I see in my mind's eye?  Definitely not, I spent far too many hours playing it...  But when compared to more recent (updated, in fact) versions, as an adult, I think this compares well in both depth of play and length.\n\nThe Good:\nControls are, as the game description says, tight and responsive.  They make sense, and feel good.\nThe forthcoming content (DLCs) is quite substantial, something I'm looking forward to.\nSome parts of the game are rather imaginative, finding myself saying ""oh, you can do THAT?"" was a nice surprise. The music is good, and while most of the music is somewhere between adequate and good, a few tracks do indeed evoke the feel of SotN (or others of that lineage).\nThe ""RPG-lite"" aspects are quite satisfying; mowing down rooms full of enemies is a great way to really feel the game's progression, even if you ignore the new tools you get through the story.\n\nThe Okay: Most of the rest of the game, honestly.  The graphics are vastly improved over the early backer versions, although I'm still not entirely sold on some art style choices (I think a lot of the character 2.5D art looks a little washed-out, for example). The voice acting is generally pretty good, with some examples being a little lackluster.  The story is decent, not as deep as you might expect from a full RPG experience, but with a few twists and turns.\n\nThe Neutral: The game does not hold your hand and tell you exactly where everything you need to do is, every step of the way.  This can be good and bad, as I think I stumbled onto a sequence break in my normal playthrough, which was a little confusing. There are mini-quests (hunting and the like) which are pretty rudimentary. Crafting is a little obtuse, and there are some minor dialogue/menu problems (longer speech lines require a small scrollbar, for example). I had one menu-screen freeze when tabbing out while loading a sub-menu, but no other technical problems with the game.\n\nFinal verdict on this game:  If it was considered ""complete"" as it is, I'd be disappointed (I should hasten to point out that I backed this quite early on, for essentially $65).  Given that there is substantially more content coming via DLCs, and there is always room to grow (as well as indications that continuous improvements for some aspects of the game), I'm satisfied with it - and optimistic that I'll be downright pleased once more content is added.",Recommended
15/10,Recommended
"Bloodstained: Ritual of the Night:\n~~~~~~~~~~~~~~~~~~~~~~~~~~\n\nAfter the terrifying volcanic eruption of the Loki in 1783, a horde of demons rapidly set upon city after city and their inhabitants, leaving them defenceless. A solution needed to be found swiftly before all hopes were vanished. The solution came from a group known as the Alchemist Guild. They transplanted crystals with demonic powers into human volunteers in order to combat the demon’s hordes. Many of these volunteers perished in battle, but not before repelling the devilish hordes. Despite their success, those amongst this new breed of humans who were left living, known as “Shardbinders,” needed to be eliminated too, as they possessed demonic powers with the crystal implants. All Sharbinders were sacrificed, but Miriam and Gebel miraculously survived.  However, Miriam fell into a deep sleep. Ten years have now passed, and the demons have returned and taken refuge in a castle. At the same time, Miriam woke up and embarked upon an incredible adventure, known as the Bloodstained: Ritual of the Night!\n\nBloodstained: Ritual of the Night is a side-crawler action/ RPG game developed by ArtPlay and published by 505 games on the 18th of June 2019. This game is available to purchase on Steam, PS4, Xbox One and Nintendo Switch. \n\nAs you start a new game, the difficulty level will be set as normal. There are another two levels of difficulty, Hard and Nightmares, which will be available for selection after you successfully finish the game on the original difficulty mode.\nMiriam’s adventure starts on a Galleon ship where she will need to find a way up to the deck by moving through rooms and fighting several types of demon along the way before reaching the shore, where the castle is located. It’s a pretty good tutorial, showing you how to use the interface and so on so forth. \n\nAs a mentioned above, the locations are basically made of rooms. Most of these rooms will have demons to fight, which will keep you on your toes all the time. Miriam is free to move back and forth from one room to the next, but be aware that each time she re-enter a room, the demons will re-appear, which is also great in terms of levelling up as each time she kill an enemy, she’ll receive experience points.  There are chests with goodies in some of the rooms, so make sure that Miriam reaches them as they will provide either items for crafting, weapons, armour (clothes), masks or other important goodies. She will also come across green and red rooms in her epic story. The green rooms have a large stained glass which gives her the ability to travel back and forth between green rooms that she has discovered within the castle. The red rooms are extremely important as it’s here that she’ll be able to save her process and regenerate her health and magic points. \n\nMiriam will be fighting constantly and acquiring shards by killing demons. She’ll be able to use these shards to access demonic powers. For example, very early on in the game she will be fighting some sort of octopus. After killing it, a shard will shoot into her body and will be able to use that power against other enemies, but it will cost magic points to do so. There are stacks of enemies to kill and therefore stacks of shards to acquire. She can regenerate her magic points by sitting down on chair and breaking items that have a purple globe or light in them. If a purple rose appears after breaking an item, pick it up and it will slightly regenerate the magic points. Otherwise, find a red room, save the game and both the magic and health will be fully restored. \n\nShe will also come across other characters within her adventure. For example, at the village she can talk to Johanne where she’ll be able to enhance shards, craft items and prepare foods. Talking with Dominique will enable her to buy or sell items, and conversations with other people will give her side quests with great rewards if she successfully achieves them. She’ll fight additional characters somewhere within the castle too, but I’ll let you discover that. \n\nBoss fights are frequent and you’ll either access important items to move forward, or skills. \n\nThis game is extremely addictive and must say that I am super impressed with every aspect! I enjoyed the story, the constant fighting, acquiring new shards to enhance Miriam’s fighting skills and how easy and well done the interface is. After 11 hours of gaming, I have only managed to see 30% of the game and I am deadly hooked on it.\n\nSuper artwork and soundtracks. Great story with stacks of enemies to fight and items to find and you can use your keyboard or your gamepad for controls (which are extremely responsive, by the way). I am just blown away by this game - it’s a jewel!\n\nPositives:\n~~~~~~~ \n\n+	Great artworks\n+	Great Story\n+	Super fun and addictive\n+	Stacks of enemies and items\n+	Easy to craft items\n+	Fabulous gamepedia\n+	Responsive controls\n+	Achievements \n\nNegatives:\n~~~~~~~~  \n\n-	No trading cards as yet\n\nAn adventure you can’t afford to miss! Bloodstained: Ritual of the night is just a jewel. Period.\n\n9/10\n\nKey provided by developer/publisher for review purposes. Any opinions expressed are entirely my own!\n\n[quote][url=https://www.zeepond.com/reviews][b]READ EPIC REVIEWS FROM “THE CPT FROGGY” AND MATES, UP NOW ON ZEEPOND, THE HOME OF THE ALMIGHTY FROG![/b][/url]\n\n[url=http://steamcommunity.com/groups/thecptfroggyclub#curation][b]FOLLOW THE CPT FROGGY CURATOR PAGE HERE[/b][/url]\n\n[url=https://www.youtube.com/channel/UCZchpsMdA2hDYJKZgOPdo_w?view_as=subscriber][b]SUBSCRIBE TO THE CPT FROGGY YOUTUBE CHANNEL[/b][/url][/quote]\n",Recommended
"Best metroidvania game I have ever played. Konami had their chance to keep the genre alive, but this indie game stole the show. You can't beat rpg mixed with platforming and action like Bloodstained. It brings back those nostalgic feelings of playing Symphony of the Night, Circle of the Moon, Harmony of Dissonce, Aria of Sorrow, Dawn of Sorrow, Portrait of Ruin, and Order of Ecclesia.",Recommended
Igavania is back with all the bells and whistles BABYYYYYYYYY,Recommended
Iga definitely succeeded in making a spiritual successor to SoTN. I played SoTN on ps1 and every port of the game made. This game is definitely worth it and I personally can't wait to see what's to come next. This game is a must have.,Recommended
Went in hoping for the best but expecting the worst due to most kickstarter games flopping or not living up to the hype. I was hoping for a solid Metroidvania.\nIt does all that though it isn't perfect it does what it set out to do. This is the product of some who listens to the fans.,Recommended
Got everything I wanted as a Kickstarter backer.,Recommended
"Easily the best Castlevania game\nEven if you haven't played any Metroidvania  games before this is still honestly more then worth the price point, highly recommended \nH I G H L Y \nR E C O M M E N D E D",Recommended
"I am glad to say I was able to get as in the zone as with the DS (and the one GBA) castlevania games, I don't really want to directly compare it to those games, but I kinda gotta. That said it compares favorable with at least SOTN and Dawn, but imo it doesn't even come close to how good Portrait of Ruin was.\n\nFor most of my adventure I did love playing through areas and I loved most of the boss fights, even if I found the bosses hit or miss, mainly in terms of what patterns im learning or just lack luster presentation (sorry duke of gamblers), I did play the game on normal so I didn't really expect the bosses to give me much more trouble, but they were at least on average fun to learn and overcome.  While im on a few positives, I think the Shard system is just a much better version of the souls system from some of the other IGAvania games, I like that you can upgrade shards to keep them viable as you play the game (I used Heretical Grinder to near endgame and the fire pillar the entire time) and while some shards are still somewhat bad i found most are useful enough that I can see people using them. The cooking system allowing you to customize your build is nice and the weapon skills are a neat system and being able to build a robust movelist for one type of weapon with mastery is very fun. They did expand on the ""soul set"" mechanic from the previous games by letting you set a ton of shortcuts, which does help you avoid menus when you need a movement shard, by the end I just had a set that only had the required movement abilities and then 2 combat sets that mostly existed for me to swap between the Katana and Whip weapon sets on the fly just in case I ran into enemies that resisted the whips I used which were mostly elemental.\n\nMy biggest gripe with this game tho is just the lack of conveyance, almost just as bad as Symphony of the Night could end up being, including the ever annoying ""this equip is required for progression"" like the spike immunity armor or a new one being the zangetsuto, which to be fair you can't miss and do tell you what to do with it so while irksome is harmless. the spike immunity armor is a huge issue cause the soul/shard mechanic literally exists to alleviate this problem by making progression necessities consistent so you'd know what to look for. Now I ran into a pretty big issue with the iron maidens you can move with the giant hand boss shard, I actually couldn't tell I could grab them with the giant hand shard cause the white highlights that normally indicate that just looked like a metallic shine, its not as obvious as the stone pillars or the bookshelves since those shouldn't have a shine like that, so I actually didn't know I could use the giant hand to move them kinda hurting my playthrough. I also didn't like that for the water zone you needed a random enemy shard to progress through the water routes and that enemy soul isn't a high drop rate like it should be to make sure you don't have to grind to get it and move on (side note I did 100% the map and didn't find any like guaranteed soul that would've circumnavigated this). I do also think the game could be a little more generous with save points in certain areas cause there are some areas that are a pain to get through if you want to quickly move from one area to the next with minimal shop visits (this issue depends on the area like some areas had some stupidly close together and some had 1 for the entire area). I also didn't like that they reduced how many useful healing items you could carry (5 hi potions/hi ethers) which coupled with enemies and bosses doing a bit more damage than enemies or bosses in the other IGAvanias exasperated the spread out save rooms. \n\nGonna sneak in that I think the OST is mostly great, even if it has some mixing issues, and that the graphics are kinda just serviceable and the game does look good when it decides to, which sadly isn't the most often occurrence.\n\nOverall tho most of my problems are fairly isolated, even if I think some bleed into the entire game, its still the good ol vania gameplay loop and I think the areas where it expands on past mechanics are great but I think it leans too heavily on the fan favorite SOTN for how it should be in terms of design when I wish it took more cues from Aria/Dawn of Sorrow, Portrait of Ruin or even Order of Ecclesia (to be fair it did get a lot from OoE too which I found nice since it brought side quests into the mix and obviously borrows the souls system from Aria/Dawn of sorrow). It is definitely worth your time if you missed this specific style of game half as much as I have.",Recommended
"First time play this kind of game. It is fantastic and amazing.\nBut, there are some errors in the  translation of simplified Chinese",Recommended
An amazing game,Recommended
"Amazing!\n\nKoji Igarashi succeeded! He teaches the genre how this metroidvanias should be made.\nNothing new.... The same old winning formula of Symphony of the Night with great progression, game mechanics, riddles and tons of variety and secrets. This by the hand of a brilliant OST by Michiru Yamane make up an outstanding game that for any fan of castlevania, metroid, dead cells, etc. is a must.\nRecommended! Do yourselves a favor, gift yourselves this game and support producers and developers like these who have delivered the best I've ever played so far this year. \n\nBeing objective graphics are the weakest part and maybe I would have preferred 32bits SOTN style graphics or a little more detailed 3d ones. Never mind. This is brilliant! \n\nWhat are you doing? You should be playing it instead of watching videos and reading about it!\n",Recommended
"I'm a huge SotN and portable castlevania fan.\n\nThis is an amazing game and they did a great job on everything.\n\nAdmittedly the music was good, but not very memorable. Nothing like Tragic Prince or Dracula's Castle, despite having the same music composer.\n\nOn that note, I give it a 9/10.\n\nGraphics - 9/10\nMusic - 7/10\nControls - 10/10 (used an xbox one controller, with native support)\nGameplay - 10/10 (love the customizable shards and weapon crafting, powering up, etc. Excellent character customization as well.)\nReplayability  - n/a (won't know until more DLCs come out, but so far the extra modes don't seem too interesting)\n",Recommended
Fantastic Game,Recommended
"This game has by far surpassed most peoples expectations. With those expectations so high because this was a crowd funded game, I have to say that the vast majority of reviews are positive. This is with good reason. I remember my first time playing Castlevania: Symphony of The Night and thinking what a marvel it was. It was my first of many future MetroidVania style games and I instantly fell in love with it.\n\nThis game brings back so many memories. It is a Nostalgia trip of the BEST kind. While it doesn't seek to do anything particularly 'NEW', it strives at what it's meant to be, which is a throw back to those MetroidVania style games. It is in every aspect the spiritual successor to Castlevania franchise that it claims to be. In story, in characters, in game play, in every detail. While it does attempt to make it's own way in the franchise, it harkens back to many details that are recognizable from past games in this genre.\n\nI'll first say that I have a decent computer. With it, I was able to run Bloodstained at the highest settings (Cinematic). No small fabrication when I say that the game looks BEAUTIFUL! The lighting, the effects, the colors, everything just meshes together so well. With everything turned up, I doubt you'd get a more vivid experience if you tried.\n\nGame play is solid and polished, probably more so than many of our old time favorite game Symphony of the Night. One thing to notice is you don't have very much push back like in Castlevania titles. When you get hit, you either stand in place or move SLIGHTLY, but nothing like other titles where you fall over or get knocked back or flying across the room, though it happens on occasion in instances if you are fighting a large boss who hits you with a hard swing.\n\nStory wise, the characters are interesting and the story line is decent enough. Nothing ground breaking, but definitely worth digging into. Voice acting is okay, but could be better. That's a small detail though. The soundtrack is AMAZING and you won't be able to stop listening to the tunes.\n\nOverall, this game is a MUST buy! I backed it on KickStarter ages ago and I can tell you that I do not regret it ONE bit. I'll continue playing this game for many months with the 13 FREE DLC coming on it's way as well with 2 other playable characters. There's a lot to do, a lot to find, cool enemies, super tough bosses and an all around challenging and entertaining exploration and action game.\n\nGIVE IT A GO, ASAP!!!!!!!!!!!!",Recommended
"If you like Metroidvania style games, you will probably enjoy this\n\nI never truly beat SOTN but this is probably the closest to a Predecessor to that game\n\nGraphics are good enough for what they are, some may feel turned off by them.\nVoice Acting is decent so far\nFor all the completionists out there, there is a lot to take in in terms of finding everything\n\nI could go on & on about how good this game has been so far\n\nIf 40 bucks is too steep for you, wait until a sale",Recommended
"Was going to give this game a bad review BUT i found all the pasta recipes!\nThis is one of the best cooking games, not only do you have to go out and hunt your own food but you can force a human to eat what you make! Make the Game even better!",Recommended
Amazing game!,Recommended
"TL:DR Version: \n\nThis is Castlevania: SoTN with a millenium UI update, better graphics, more options, more goodies, more anime tropes, worse music, a thinner story line, and the added bonus of not already knowing where all the secrets are. The GAMEPLAY is where it's at, though, kids. This was made by the man who literally put the ""Vania"" in the ""Metroidvania"" genre. \n\nGet it. You'll be glad you did.\n\nThere are one or two bugs that can cause it to crash at present. It's best to save frequently just in case. This review was posted just a few days after launch, but I believe they'll get patched!",Recommended
classic castlevania,Recommended
"Just ,Excellent.",Recommended
> bland texture\n> google translate\nWhy am I still playing after 30 hours\n,Recommended
do you like castlevania? been craving a new one? get this.,Recommended
"A very good metroidvania with a TON of weapons, skills, and spells. Like crazy amounts. Literally every enemy in the game has a spell you can learn so you can be a blue mage.",Recommended
"After putting 40 hours and getting all the achievements I can safely say this game was definitely worth the wait. Loved every single minute playing it and if you've been having that Castlevania itch, pick this up ASAP. Especially if you're fans of Symphony of the Night and Aria of Sorrow.",Recommended
Symphony of the Night,Recommended
amazingly fun game loads of things to do even after game is finished  Recommended successor to castlevania <3 thank you iga,Recommended
"This is a really fun game if you're a fan of Castlevania, especially if you're a fan of Symphony of the Night. If you're into exploring, finding loot, leveling up and getting stronger through grinding, this game is definitely for you! There is a whole bunch of content to keep you busy for quite some time as you build your character and look for the many secrets throughout the castle.\n\nAs someone who did a complete 100% run here are my thoughts!\n\nPros:\n[list]\n[*]Huge castle to explore with so many hidden secrets.\n[*]Hundreds of skills to equip and play with\n[*]Several weapon types to choose from\n[*]Magic system that is fun to use\n[*]Several ways to power your favorite skills or spells up\n[*]Progression based crafting and cooking system that is very rewarding\n[*]In game archives makes it easy to find ingredients, demons, etc.\n[*]Opportunity to create so many different builds\n[*]Addictive game play that keeps you engaged\n[*]Character customization allows you to create a unique you as you build your character\n[*]Enough accessories to create a bunch of unique looks\n[*]Female Protagonist!\n[/list]\n\nNeutral:\n[list]\n[*]Very little direction is given as to what you need to do to progress your story\n[*]Techniques are there (D-Input based skills) but I never used them until unlocking them for %100 completion\n[*]Bosses are challenging but can just be brute forced by some early game overpowered skills\n[*]There is a huge grind involved in getting %100\n[*]Hundreds of weapons, but most are just tiered versions of the last\n[*]Clothing variations are limited as only a couple items actually change Miriam's in game outfit\n[*]Most accessories will become underpowered forcing you to choose combat ability over the look you've created\n[*]Hundreds of demons, but they're mostly tiered, so you'll have 15 or so unique combat experiences\n[/list]\n\nCons:\n[list]\n[*]The overall story is not that great and is predictable\n[*]Characters that you meet aren't very memorable\n[*]Quest system does not offer anything unique gameplay wise -- it could have just been bundled into the crafting system\n[*]You will be overpowered halfway through your progression (Level 50) and mindlessly unkillable at the end (Level 100)\n[*]Most bosses can be defeated at Level 40 or so, making getting stronger than that pointless other than %100 runs\n[*]Getting some things to max requires you to start a New Game+ which restarts the story\n[/list]\n\nOne thing I definitely want to mention is the core of this game -- the part that's meant to keep you reeled in, revolves around a huge grind. You have to grind for ingredients. You have to grind for money. You'll have to grind for upgrading skills and spells. You'll have to grind to master techniques and, in most cases you'll be stuck grinding looking for the next area in your story. There are hundreds of skills and items that make the grind easier but at 60 hours, even after %100 completion, I still had about 30 hours of more grinding to go in order to truly %100 the game by maxing everything out.\n\nThis was perfectly fine for me but might not be the case for you!",Recommended
"I wanted to like this game, I wanted to recommend it but I just can not. \n\nAs a big fan of this genre and a lover of hollow knight I just find this to be either rushed or poorly designed. \nMany design aspects are either missing or done in a strange way. Like having key items to progress be drops of mobs or hidden in literal corners of the map with near to no hint to them. Platforming is basic as all hell and has barely any real upgrades to it. Combat is slow and sticky as it is impossible to dodge half the time, but also floaty. Bosses are not bad but 90% of them can be beaten via getting boots and stomping on them, or tanking damage in general.\n\nHere is the sad thing. Hollow Knight raised 50k and put out a 30 hour top tier of the genre game with hand drawn beautiful graphics. This game raised 5 million and it is some 15 hour at most average and poor looking game in the end (with half that time being backtracking I find). \n\nIt is not worth the price and there is nothing to do on repeat playthroughs so... if you want a bit of nostalgia then go for it when on sale.",Not Recommended
"TLDR: Broken Combo Controls; Lovely Visuals; Gorgeous Soundtrack; 2/5 Stars\n\nMy first impressions were forever shattered when I attempted a combo within the game to reach an otherwise unreachable ledge. No amount of telegraphing and/or timing made ""Flash Air Kick"" work even once for the first attempt during a couple dozen jumps on the keyboard or the controller. Both of which peripherals work perfectly in tightly controlled fighter games in my library.\n\nIf ""techniques"" are this clunky and this much of a gamble to execute, the game is only half playable for me because I bought the game almost specifically for the combo system. Most metroidvania developers don't fix clunky controls and expect their customers to overcome them as a ""difficulty"" barrier. I don't expect even Iga to scale this wall, but I'm ready to say my foot is in my mouth if he manages to get the dev team to tighten the controls into something more reasonably sensitive.\n\nWhile the almost blindingly beautiful visuals and almost defeaningly gorgeous audio are a kindness, the game is a sweet torture because the mechanics are frustratingly busted.",Not Recommended
I don't know if I can say anything else about this game that anyone else hasn't said. This game has been well worth the way and if you're a fan of any of the Iga made Castelvania games you will be in for a major treat. This is definitely a worthy successor to any of those games. It not only succeeds at willingly acknowledging itself as a Castlevania clone but it also succeeds at standing on its own merits and being its own franchise. I just can't recommend this game enough.,Recommended
I'll keep this brief: this game really is a spiritual successor for the Symphony of the Night-style of Castlevania games. The creators managed to succeed swimmingly in this goal. If you like SotN-type games then you'll almost certainly like this. If you miss Castlevania since Konami lost their gd minds this provides a wonderful substitute for melancholy nostalgia!,Recommended
I like it.,Recommended
"It's pretty much SOTN with some Sorrow duology and a pinch of Ecclesia thrown in. In other words, exactly what was promised.",Recommended
This Game is GOOD,Recommended
"Amazing game, A Recommended tribute to castlevania",Recommended
"It's not Symphony of the Night (and no metroidvania will ever be, honestly), but it lives up to it's legacy. Highly recommended! Konami, you should be ashamed.",Recommended
"Castlestainia: Blood Panties is a game about a girl who's edgy tattoo phase comes back to haunt her, as an older -edgier- man tries to resurrect colored man that he shot in Brooklyn back in the ""80's, for reasons I mashed start too many times to know. Joke's on him though, because best-girl can chug monster spum like a college co-ed, becomes the living embodiment of 'I can shoot cats out of my f**king hands', and chases Edgelord Bob through a series of beautifully crafted 1360's Europe. Plague rats and all.\n\nAs the player, Whatsername, you run, jump, moonwalk, and beat total ass though what I'm assuming is what passed for human habitation given the time period. Think Gateshead, but less of a Monty Python Ghetto. There's puzzles, and platforming, and quests, and WITCHCRAFT, and you can even bake an elderly dementia patient a f**king pizza. All in all, it's a good game. I would rate it.\n\nMechanical Breakdown:\nAudio: Kinda\nVisuals: Reminds me of\nControls: Better PS1 Games\nUI: for some reason\n\nIt's almost like some jagon ripped off and rebuilt Castlevania: SotN, and if can't sense the implied irony in that sentiment then your parents should have never vaccinated you. But yeah, it's good. Play it. Or don't. I don't care.",Recommended
I'm the fan of castlevania series. The game are good \nbut here reason why I'm not recommended\n1. The game is too short I spend 20 hrs to complete it(there are no ***** like SOTN)\n2. from 1. you will had less fun since you will got some fun to use relic(shard) at near end-game.\n3. from 1. it mean less boss...\n4. crash!!! when open the book...,Not Recommended
"Can't play the game. Was first told it would work for SteamOS, so I purchased (backed Kickstarter). Was assured at some point by email that it would release for SteamOS (this was when support was being dropped for WiiU and PSVita) Then they dropped support, and said that it would work under compatibility layer (libproton, maybe). It does not work. Get an error dialoge:\nLowLevelFatalError [File: G:\PBCreateRom\Engine\Source\Runtime\Windows\D3D11RHI\Private\D3D11Util.cpp] [Line: 294]\nDirect3DDevice-\n(blah blah blah blah)\n\nNice. They did not offer a refund to SteamOS backers, they simply offered to download for windows (which is more or less what I did by default, because I had no other choice) or get it for another platform.\nIf this is the level of customer care they give their backers, I would consider avoiding this title at all costs.",Not Recommended
