review,recomend
"They didn't even try working on this remaster. This game is great, but it still looks like shit. Why didn't they work on this like RE 1 HD and RE 0 HD? ""The sign reads Pablo"" but it looks like scribbles to me.",Not Recommended
"Everytime I close out of this game, I find my desktop icons have been rearranged. At first they just moved down a bit, now it's shuffling them around and sticking them in a corner. Any day now they're going to spell out ""You are dead"" and midget Napoleon is going to jump out of my monitor and strangle me.\n\n10/10",Recommended
"A great game that set a terrible prescedent for the rest of the series.\nWhat's there to say really? It was a good game back in '06, and it's still good now. No significant changes.",Recommended
"Really good game i played total 30 hours and am not disappointed . Although its old (i played this game back to 2005 on my ps2..)  i believe that the most important thing of every game is the gameplay and  some other elements (story etc.) ..and of course in these is perfectly made with a nice story, good atmosphere , fast action gameplay ,creeping moments and monsters ,nice characters etc. But... i found the graphics  pretty good for an hd remake, i think that they could be better. But lets be fair ...the game is old..and so the engine of the game is hard to make it to look like 2016 or 2015 graphics on the same engine that they used back to 2005 ...\nConcluding anyone should play this game and shouldnt be missed this .. thank you for your time",Recommended
In this game you play as Donald Trump attempting to save Clinton from evil parasitic Mexicans in order to impress the Democratic Party.\n\n\n\nWall/10,Recommended
"First its under Ubisoft, and its fucking horrendous. No mouse support, awkward controls just everything worse it could be. Then it's published under Capcom itself which they just cover the fucked up. Worse mouse support, fucked up controls. Just another bad ported. If Capcom gotta milk users money better do whole coding from the scratch. fucking idiot. Modern and Classic bullshit controls, no camera movement. No reticule aiming. fucking lasers. Lazy achievements. Capcom better stick to the classic Resident Evil series or resurrect the abandoned Resident evil 3.5 or 4 alpha which is Recommended survival horror genre.",Not Recommended
its going slow mo and wondering if anyone could help me fix it i know it can be fixed and played to its full potential...,Not Recommended
"First things first : The controls are absolutely horrendous.\n\nThe character is blocking most of the view. The aim is always offset and wrong, it's impossible to be sure you're aiming in the center of the screen... or anywhere for that matter. I tried both Modern and Classic controls and haven't seen much difference. I think it went better with the classic one as far as I tried but it could've been a placebo effect and a better luck at aiming at the moment. The way the aiming is made with the mouse controls, recentering the aim where you are looking when aiming will make your aim flail around like madness in situations where you need to shoot quickly. And let's not forget the fact that Leon can't stay stable for a second, shaking the aim around.\n\nThe field of view makes me freaking sick and, as it seems, you need a mod to change it. No option and no config.ini. Never have I felt the need to pull my face off the screen that much.\n\nWhen you get swarmed by ""non-zombies"" (ughh!), there's this annoying noise, like if someone was falling on a drum kit constantly and it won't stop. Oh and there's no Sound options, so you can forget about adjusting your sounds in game.\n\nThe absurd loot coming out of ""non-zombies"", birds and boxes stays in the map for ~30 seconds if not less so you'll be running around trying to avoid and shoot zombies only to turn the corner and find that your loot is gone. And since the controls are terrible, you will need this loot (health and ammo) to compensate for it.\n\nThen there's QTE... oh why...\nYou take a break to watch that cutscene, lay off the mouse and keyboatd to relaxe and watch when suddenly, here it is, a QTE which takes you by surprise, which you miss. Now you gotta watch the whole cutscene again simply to not miss that BS QTE at the end of it because it kills you. Bra-vo! Genius gameplay design guys! *clapping*\n\nAfter 2 painful hours dying to the bad controls, I decided to take a break and write this review.\nI really wanted to retry this game since a long time, having played it on the GameCube back in the days and it's more than disappointing, it's frustrating to play.\n\nI've seen many people stating that a badly made port is the cause of many of these problems.\nIt may be Recommended for something like the FOV but many negative aspects are still coming from a game made to be different, to be ""innovative"" and to attract a new fanbase.\n\nRE4 spat on TPS (Third Person Shooters) and its own franchise to create its own OTS (Over the Shoulder) point of view and, surprisingly, many game developpers thought it was a great idea to do the same, obtructing the view of the player with its character and making it basically impossible to aim. What a great and innovative idea it was.\n\nThis game almost killed the Survival Horror genre, ripped the franchise appart, divided the fanbase and it looks like this port is even worst. What a shame.\n\n\n-A fan of Resident Evil since 2002 with Rebirth.\n\n\nPS : The graphics are alright. In fact, I do like the atmosphere of the game and the gore aspects. Even though it's somewhat out of style from older games, it's pretty charming.",Not Recommended
"This game brings back so many memories, and even if I know it by heart it still scares the shit out of me every time! \nLove it, totally recommended <3",Recommended
Really cool game if you like a bit of horror and some good story :),Recommended
"If you can't play this game with controller, don't buy it. To play this with mouse and keyboard is torture. The controls are terrible, your movement is extremely limited. You can only move forward. Seriously. You can't move to your left side or right side. You need to slowly turn your character to the left side for example, and then move forward in that direction. It is awful to play without a controller.",Not Recommended
This is a great game I played it when I was a kid on the gamecube but this version is just great I really recommend it too all horror game fans out there. I really like to plot of this game and the characters in the game. One bad thing about the game is that it is kinda slow in the beginning but after that its just awsome.,Recommended
One of the best Resident Evils if not the best Resident Evil out there 10/10.,Recommended
I can run&play games like Max Payne 3 but no matter how I tweak the game the  [i] slow-down & audio desync [/i] bug persists. Since that wasn't taken care of with any update I simply can't recommend buying Resident Evil 4. I got it with Capcom Super Turbo HD Remix! Humble Bundle otherwise I'd asked for a refund.,Not Recommended
This is the fourth time I've bought this game.\n\nIt's that good.,Recommended
"I love this game, but can't recommend this port. Badly optimized. I can run RE5 which has better graphics on maximum settings (except AA, I keep it at 6x) and RE4 is unplayable with lots of slow motions. I've tried all fixes on forums and nothing. In some parts the performance dips badly, powerpoint style. If you do not have an overkill high end PC, don't even bother.",Not Recommended
Great Game!,Recommended
It's just as fun as the last time you played it. Probably. You didn't play the original PC version did you? Don't do that.\n\nI give this game two ballistic bombshells out of two.,Recommended
"Started on PS2, ps2 broke. found out its on wii.. I baught the wii for RE 4 Only.. realsed on the ps3.. my ps3 goes through, the ""ylod"" now baught on pc! This game, I used to play everyday trying to get the chigago typewriter! I achieved the dream on the ps3.. now trying to get it on PC.. this game in my opinion, 10/10",Recommended
Ive cleared this game countless times on ps2 and gamecube yet still love to play it. 10/10,Recommended
love resident evil 4 so good,Recommended
resident evil 4 / biohazard 4 is a game that I recommend because:\n- is a method to banish boredom \n- it has an acceptable price\n- it is a nice survival \n- it has a good graphic\n- it is atmospheric\n- it has a good soundtrack\n- it has zombies\n- it has trading cards\n\nEnjoy!,Recommended
"President daugther kidnapped?\nbest send a police with herbs, a gun with 16 bullets and a knife...",Recommended
"Well, where do i start?\nI first got Resident Evil 4 on my Gamecube when it came out, since then Resident has been my most favourite game ever. I played and fully completed the Gamecube version, and when it came out on ps3 and Xbox 360 i went and bought it right away for my PS3 and i also fully completed that version too. Now to my delight as im new to PC gaming, i couldn't help but to buy this masterpiece of a game, this game literally changed Resident Evil forever, the controls take some getting used to, but its fine once you get the hang of it, if you have a controller its also controller compatable. This version is the Ultimate HD version... and i thought the PS3 one looked good! This game is amazing, so glad they done a remake this good of my favourite game, its a bit demanding on budget PC's, so turn down your settings if you're having a bit of trouble with FPS drops and such.\n\nBut all in all, 10/10, dont hesitate to buy it!",Recommended
"A sixth console generation classic that has been expertly ported to PC. While it branches away from it's survival horror roots, Resident Evil 4 makes up for this with fun and challanging gameplay. The only downside to this is that there are QTE's where ever the game can put them and awkward controls for keyboard and mouse. Besides that, there is little to nothing wrong with the base game itself. Overall, I give Resident Evil 4 a 9/10.",Recommended
"Do not play it with a keyboard and mouse, It dosen't work . Get a controller and enjoy this masterpiece!",Recommended
"Simply a masterpiece. This was a big step to this genre of game, the side view camera and so forth, and RE4 pulled it off flawlessly. If you have played RE4 on the ps2/gamecube and enjoyed it, then I advise you get this game as.. why the hell wouldn't you? :)",Recommended
"This game ended in my garbage category. The controls is bad. BAD so so so BAD! There is no strife, you can't walk when you are aiming, you can reload only when you are aiming, it is absolutely terrible! I have about 580 games on Steam, and THIS game have the worst controls from all games I have ever played! There is even no mouse in the menu! You have to navigate in inventory using keyboard. \n\nJust don't buy it. Save your money. Even heart attack is better than this, and I mean it.",Not Recommended
"Crashes every time on the Island with with the three chain gun turrets. I own this remix on Xbox 360 and it never had any issues. I have replayed the chapter 5 times now, crashes every single time. I can't beat the game because of it.",Not Recommended
This game was uncomfortably unpleasant to play.  I would rather spend an hour in Uncle Touchy's basement than play another 15 minutes.  The camera sits on your shoulder.  The controls are slow to react.  The graphics belong on a console.  The aiming system feels like a drunken Wii Remote player is aiming for you.,Not Recommended
"USE A CONTROLER. From what I have read the mouse and keyboard controls are awful. Love the game...buuuttt the port kinda sucks. I mean I have no problem the the enamies that are supposed to throw things just stand there scratching their butt (saves me ammo to kill them and funny to watch), but the normal grenades don't work. Also can't kick the doors open. He just slams his foot in the door and it stops it from opening. I played this on an emulator in the past and it ran much better than this version. I was able to fix the slow down, so that's something. Yay? Anyway got it in the humble bundle, so I can't complane too much. buy it in the bundle, not by itself. ^>^",Not Recommended
Kinda don't know why I bought this,Recommended
One of the Greatest games in the Resident Evil franchise. I remember playing this back when I was 8 years old. It scared the s#$t out of me.Great game.,Recommended
"Gotta say it is pretty great to play this game again but I can not recommend it for people who run on low end computers/laptops with integrated graphics cards .... \n\nFriendly advice if you are experience what is called the slow - mo glitch is to reduce the texture quality, shadows, ect and reduce you video resolution.\n\nWith that out of the way ....\n\n\nThis game is ... for the lack of a better word a unicorn .... everything about the game that looks good on paper some how managed to work here .... now with that said this game isn't for everyone, even on easy this game isn't a pushover if you are performing very well. Every fight will have you constantly thinking on your feet and having you really think about ammo managment .... [b](which to be fair ammo isn't TOOO sparse if you know what you're doing)[/b].  I will say that this isn't completely Dark Souls level of brutal unless you have decided to do a professional [b](the hardest difficulty for RE 4)[/b]. \n\n\nThere are a ton of unlockables LOADS of replay value to this game and more often than not you might've  missed a few things on subsequent playthroughs, its just one of those types of games which seem quiet rare in todays era where singleplayer games are more often than not fairly short .... only to have a serious focus on multiplayer which is a shame really ...\n\nAlso well ... for how good this game was this game also marks the Decline in the RE franchise from  survival horror games with Some elements of action to full on action adventure blockbusters that .... faceplant out the door. [b](However I've heard RE 5 wasn't too bad but 6 and the others suffer from a bloated cast of returning characters and plot ....)[/b]\n\nAnyways with that all said ... I suggest you take that lockpick kit and keep it with you ....\n\nsince you're the master of unlocking...\n\nhar har har.",Recommended
Recomended.,Recommended
If Jesus made a game it would be this\n\n9/10 Game\n\nWould purchase even if you are new to the Resident Evil scene,Recommended
"Crash galore. Crashes randomly. Unplayable. I can't find a fix to this. Stay away!\n\nDisabling virus protection and adding the game's folder and executable as exceptions did not help, but the developer's suggestion may help some poor unfortunate souls better than it helped me.\n\nThe FoV (use Cheat Engine if you actually want to be able to see anything) and the controls are terrible. Playing in tunnel vision is not fun. For the love of everything, at least make side stepping an option, and make completing the game with tank controls an achievment.\n\nAll of this is a shame really, because I liked what little of the game I could play.",Not Recommended
I loved the original i really did. But this port runs so horrendusly i had to check that i was running it off my gaming rig and that i hadn't accidentally booted up a raspberry pi. thats when i remembered a word the development team forgot. optimization. 15/10 best slomo jerky motion simulator ever! will not play until patch.,Not Recommended
So 40 minutes in game and I am scared af already ...\nAnd it's best shooting simulator on the market - seriously ... I can't even hit enemy which is like right next to me with shotgun.\n\n11/10 farmers would shoot into sky again,Recommended
https://youtu.be/dMlSYpmIsKA,Recommended
Always been a classic ever since first playing the game on Nintendo Gamecube when I was a kid except for the extra content and the HD Graphics which is a big plus. 10/10,Recommended
"i've beaten this game 3 times on the ps2 version, and i can safely assure you this game will teach you how to properly manage your inventory",Recommended
There is too much to say about this game. 100% recomend.,Recommended
Fix that crappy title. Its Resident Evil 4 / Biohazard 4,Recommended
"Completed this on 4 different platforms, probably the best of RE series. I'd say this game deserves it\n10/10",Recommended
"Loved this game back in the day. First had it on PS2, then WII. Decided to buy it on PC not too long ago. This is one of those games that is just too much of a classic to not keep around.\n\nThe controls feel really weird at first. I'm still trying to get used to them. Haven't clocked in too much time yet since I am playing a few other games right now. But this is everything I remember it to be but better.",Recommended
"After ten years since its original release, Resident Evil 4 still looks and plays great. Superb pacing and lots of extra content makes it an easy recommendation for those who want to scratch that Capcom action itch. It should also be noted that no piror knowledge to past Resident Evil games is necessary.",Recommended
Who else remembers this from ps2?,Recommended
"Works great on PC, highly recommended, only flaws seem to be lack of options from porting.",Recommended
One of my favorite games of all time.\nPlayed and beat on all these consoles listed:\n \n-Ps2\n\n-Ps3\n\n-PC\n\n-Wii\n\n\n\nA must play if you haven't already.,Recommended
"Classic. Good port, RECCOMMENDED use of gamepad when playing, a lot easier. Great replay value.",Recommended
"I remember back in 2006 I first got this game from my grandmother as a gift for Easter... lol one of the best gifts ever!\n\nSo where do I begin with this masterpiece of a game... this game went through 3 different revisions that you can look up for yourself until it was released back in 2005 exclusivly for the Nintendo Gamecube until Capcom screwed them over and released on every other platform-honestly a good reason-and I bought multiple different versions of this. (got it on PS2 first, played on Xbox, played the hell out of the Wii version, and now the best version: PC HD release!)\n\nStory: After the events of RE3: Nemesis, Leon Scott Kennedy is now an agent for the U.S. Government is sent on a mission to rescue the president's daughter Ashley Graham from an unknown organization that's located in Europe. When Leon arrives in a rural area of Europe to discover some bizarre villagers that are attacking him. It then leads to give you some creepy events that you will have find out how the villagers came to be and rescue Ashley.\n\nGameplay: You may know this game is responsible for revolutionizing the 3rd-person shooter genre and making it a standard today and it still lives up to it. Though without a doubt the gameplay does feel dated since you can't move the camera as you would expect from a modern 3rd-person shooter as well as move while aiming, reloading, and shooting. Aiming might feel clunky since you are always swaying your gun around even when standing still and moving around might be strange but you will get use to after a while. Weapons can be upgraded and bought from a merchant with the games currency to give you a better arsenal or even change your gameplay style of what weapons you want to use for your playthrough. The inventory is probably my most favorite inventory mechanic in a video game I have ever used. It's basically a suit case-which can be upgraded-which is were you store all of your items into including ammo, healing items, and attachments for weapons. It's an entire grid array so you can fit many items into but also make you decide if you should take certain items with you or not since you won't have enough space. Also the game has a NG+ to keep all your items and weapons upgrades to give you replay value.\n\nSurvival Horror: This game can give you the creeps at the start making you say ""what the h*ll is going here"", and leaves it to you to figure out what's happened. Most can be told through documents you find throughout the game and gives interesting plot points. The toughnest of the enemies as well as being out numbered by them and managing your ammo and healing items can make it a tense survival game. Boss fights can be challenging if you don't manage your inventory well enough and they have amazing designs that makes them seem very powerful. Seeing some of the creepy enemy designs latter on in the game will make your skin crawl. Though it can be argued that the game does get way more actioned focused close to the end but for the most part until 3/4 through the game it remains to be a survival horror game and one of the best ever as well.\n\nSound/Music: Gun sounds still sound good to this day and some creature's sound design can sound scary at times. The game's soundtrack does some relaxing music and even some that is really fitting for certain moments in the game whether it would be for a creepy sewer setting or a big enemy base.\n\nGraphics: Now you have to understand that this game was originally released back in 2005 for the Gamecube so you have to expect to look outdated which of course they are. Though it does have a few graphics options that does make it look better than any other version but it still does look outdated. Though you do play at higher resolution than the other platforms and this game performs very well and pretty much stays at 60fps consitently. In case if you are interested there is an HD rework project for this game that you can try out for yourself to help give the game better textures.\n\nPC port: If you remember the original PC version of RE4 was REALLY BAD. It had no mouse aiming and terrible graphics compared to other versions and was pretty much unplayable. Now with this re-release it's the PC version that we deserved! Decent graphics options, good M&K controls, full gamepad support, and beautiful consitent 60fps performance. You honestly can run this game maxed at get 60fps on a good budget PC and it will run great. No crashes throughout the entire time I played this game as well.\n\nConclusion: So you could probably tell that this is definitly one of my favorite games EVER! It helped set the standard for 3rd-person shooters and survival horror as we know it today. Sure the graphics are outdated and look very flat and muddy but it doesn't pass up for how amazing the gameplay is. The survival horror is still intense compared to other games these days and nothing has come close to match what this masterpiece of a game has made. This will forever remain as Shinji Mikami's masterpiece work of art and it has made him one of the most important video game creators of all time and he is very deserved.\n\nRating 10/10 \n\n12/10 I would get this game from Easter again! ;)",Recommended
"terrible optimization, do not buy",Not Recommended
"If you want to give Resident Evil a try, this is in my opinion the game you should get: 3rd person shooter, yet still has a bit of the lone horror elements unlike the games after this one\n\nJust make sure to keep those chainsaws at a distance, guh...",Recommended
Resident Evil 4 was and still is one of the best games created. But this was a waste of money for nothing special. Better off playing it on the original systems instead of this quick buck version.,Not Recommended
"Largely an excellent port of the later editions of RE4, which does mean the Ada Wong missions are included. \n\nMy biggest gripe is with those missions though. For some reason the cutscenes for Separate Ways are not HD and it is incredibly jarring. All other cutscenes in the main game as well as the cutscenese from the non-canon Ada Wong mission ""Assignment Ada"" are HD, so I just don't understand why they weren't re-rendedred.\n\nSetting that aside though, the main game of RE4 has been brilliant for over 10 years and still is.",Recommended
"it's still the best game of my whole life that i haven't played any game so cool like that yet.\n\nmasterpiece from legendery shinji mikami that no one would forget it's revolutionary gameplay and it's lovelycharacters.i ain't gonna review the original game cause it's obviously known as the best survival horror game of all time.it's remastered well but you'll need at least 2015 medium system to play it at 60fps ,that's why there're so many negative reviews(so many complaints just for low performance)\n\nthe game still looks charming in 30fps and there's nothing to prevent you from enjoying the moments.don't hesitate for buying it if you liked the game.the remaster is well made and it hopefully runs like a charmin both frame rates (60fps for mentioned systems)\n\ni hope this was helpful.",Recommended
I'm not exaggerating when I say this is unplayable. Play it on a console.,Not Recommended
"Such a fantastic third-person action survival horror game from many years ago, still amazing to play today. Graphics are still great, gameplay's superb. Love the story and the enemies you encounter are so amazingly realized by the incredible team that made this masterpiece. Very playable with mouse and keyboard or with controller. There's always going to be a special place in my heart for this amazing game.",Recommended
10/10 SCARED OF SPAINS AGAIN,Recommended
HD remastered of the iconic resident evil 4\nI got nothing bad to say on this game i played this before in my ps2.\nNow i played it on pc it still rocks.\n,Recommended
An absolute waste of money. Terrible controls. no plot. Torture to play,Not Recommended
"It's probably one of the best games ever made, even today. It's creepy, addicting, and you don't need to play any of the previous games to understand what's going on. Put this one at the top of your wishlist and get it on sale.",Recommended
One of the best games of all time!!!! BUY IT,Recommended
Sucks.,Not Recommended
Great game. I remember playing this on the Nintendo Wii way back. Brings back nostalgia just playing it :)!!!!,Recommended
"One of the best games of all time, updated for todays technology, would recommend to any one who plays game on PC!",Recommended
This has always been one of my favorite Resident Evils and the one I remember most as a child. I spent so many hours playing the game over and over again on the PS2 while trying to unlock everything and every collectable. It still manages to hold up to this day and will forever be a masterpiece to me. Such a great game and would highly recommend.,Recommended
Worst control ever . . . . . . . . . . . . . . . . \n\nGame 12/10\nControl 0.5/1000,Recommended
"[h1] 10/10 Highly recommended! [/h1]\n\nI've purchased this game a total of 8 times across 6 different platforms(2xGameCube, 2xPS2, PS4, Xbox360, Wii and PC).\nThis game is just simply amazing. I first played it back in 2005 on my brother's GameCube and I was immediately hooked(however, I was stuck at the same part up until about mid 2006).\nIt is, without a doubt, my favorite game of all time. Nothing beats it.\n\n⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺\n[h1] Pros: [/h1]\n+ Graphics hold up pretty well\n+ A near perfect inventory system(personal opinion)\n+ Some fun, challenging puzzles\n+ Scary enemy introductions and encounters\n+ Lovable characters(including some enemies)\n+ Classic cheesy Resident Evil story, but pulled off really well\n+ The Merchant(Buy weapons, health sprays, maps, armor, larger inventory cases, etc.)\n+ Stylish costumes(Especially the ""Special 2"" costume)\n+ Files, letters, and notes are all good reads that explain the plot\n+ Beautiful soundtrack(that I still listen to)\n+ Main campaign, Separate Ways(second campaign), Assignment Ada, Mercenaries\n\n[h1] Pro/Con: [/h1]\n(some people will like, others will hate compared to other RE titles)\n+/- Over the shoulder camera\n+/- More action based\n+/- Unlimited saving(still uses a typewriter though)\n+/- The Merchant System\n+/- Can't move while aiming/shooting\n+/- Tank controls(more on this below)\n\n[h1] Cons: [/h1]\n- The last third of the game isn't really [i] scary, [/i] begins to overstay it's welcome \n- The camera isn't able to be freely moved(more on this below)\n\n⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺\n[h1] *What you need to know about the controls* [/h1]\n\n[b] [u] YOU NEED A CONTROLLER [/u] [/b]\nDon't expect to enjoy this 2005 game with mouse & keyboard.\n\nFirst things first, this game uses tank controls:\nUp and down on the left analog stick(or 🠙, 🠛 on keyboard) moves your character forwards and backwards.\nLeft and right on the left analog stick(or 🠘, 🠚 on keyboard) turns your character left and right.\n\nThis game was originally made for the GameCube. Anyone who has ever used a GameCube controller knows the right analog stick was a tiny little knob that was difficult to use. Therefore, RE4 is best played when ignoring the right analog stick altogether.\nThe right analog stick only moves the camera(not your character) for as long as you have it held in a direction. Meaning once you release the analog stick your camera will just rubberband back into place.\n\n⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺⎺\n\n[h1] Known Issues [/h1]\nAfter playing this game for a while I've ran into a few problems that I'd like to list below:\n\n1. Some A-series AMD CPUs aren't able run this game at all so make sure your PC meets minimum requirements.\nI suggest an A10-series AMD CPU minimum.\nIf you are greeted with black screen when trying to play, chances are it's your CPU.\n\n2. There is a serious game-ruining bug in this game that causes your fps to drop anywhere from 10-20fps. On top of that it causes a slow motion effect that makes the game unplayable.\n*Do NOT do anything someone says in a Youtube video to fix this issue. Most of the videos claiming to fix this bug are scams that just break the game further.\nThe only way I know to fix this is to open up whatever software your GPU runs with(ex. AMD has AMD Radeon settings). Find an option that allows you to force graphical settings onto certain games and make sure the target framerate is 60fps.",Recommended
no zombies...\n-0/0 \nF-,Recommended
"The best game the GameCube gave us.\n\n10/10 ""LUISSSSSSSSSS'!""\n11/10 when Ashley is being held hostage somewhere\n",Recommended
"This game had a major part in my childhood, im glad to finally play it again.",Recommended
"The game worked perfectly fine for me. No hardware or driver issues.\n\nUnfortunately it is a bad game.\nThe movement control is horrible. You have to use keys TO TURN. Slowly.\nThis cannot even be a ""console port issue"" because console games have better controls than that.\n\nThen there are quicktime events.\n\nHammer the ""X"" key to not die.\nDo anything else but hammering the ""X"" key to die.\nPlease make your choice now.\n\nGameplay is ultimately about the player making choices. Here you are TOLD by the game what do do.\nSure. I could ""complete"" the event by writing a keyboard script but I chose to uninstall the game instead because of the likelyhood of seeing more of these ""events"" further down.\nI'm not wasting my play time on... products... like that.",Not Recommended
"My game is crashed, i cant go further!",Not Recommended
still the best,Recommended
"top 10 thing you are most likely to say while playing this game...\n1.Fuck her right in the pussy!\n2.My name is Jeff.\n3.WHAT ARE THOSE?!?!?!??!?!?!??!??!??!?!\n4.NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE NOPE!!!!!!!\n5.You keep using the word ************, I don't think it means what you think it means.\n6.Your argument is invalid because...aliens?\n7.AM I THE ONLY ONE AROUND HERE WHO KNOWS THE DIFFERENCE BETWEEN ""YOU'RE"" and ""YOUR""\n8.And the oscar goes to...\n9.That's what she said!!!\n10.His chromosomes are over 9,000!!?!??!?!?!?!???!???!???!??!!!?!!!",Recommended
"I never played Resident evil 4 until 2016 so i'm qualified to give an honest review without nostalgia burden on my shoulders. I'm however familiar to the series and played resident evils 1, 2 & 3 on playstation in the 90's.\n\nResident evil 4 is really fun and challenging to play. Constant presure of low suplies makes you think your decisions everytime as there are many ways to deal with your enemies. The pacing of the game is made perfect: new monsters, weapons, characters, areas and bosses apears right when you need one. Never felt bored while playing and that's not something i can say with every AAA-game.\n\nThe whole game world is weird in pretty much every way. Characters are strange and their actions during cutscnenes are sometimes just ridiculous. Mysterious merchants keep their shops in every empty hole you can find in the area. Village looks poor but every shelf is filled with jewels, gold coins and bars. Leon can jump 20 meters straight down without even hurting a toe (physics doesn't seems to apply in this game) . I'm not saying all this is a bad thing and i laugh all game long.\n\nThere are four problems with RE 4, none of them are gamebreaking yet all of them are annoying while playing. You can minimaze controls + inventory issues by playing with a controller. Unfortnunetely I don't have one. \n- Controls are really clunky and slow to respond. The lake scene is almost unplayable with mouse+keyboad as it is really hard to aim the harpoon.\n- Inventory management is really frustrating as you can't use mouse when moving items on your inventory screen. Managing your inventory space is really important in this game and you are moving items all the time.\n- Some of the wall and cliff textures looks ugly. Just pure laziness by the developers... all character models are made excelent.\n- no subtitles during cutscenes. You can find subtitles section in options but it can't be activated for some reason.\n\nDespite all the flaws resident evil 4 is entertaining package with hours of fun. Definitely worth checking out even today if you missed this title back in the days like i did. \n\n10 - Perfect game\n9 - Excelent game, best of the genre\n[h1]8 - Good game, worth your time[/h1]\n7 - Average game, nothing really special\n6 - Bad game, avoid\n5 - Painful to play, completely waste of time\n4 - Failed game, unpayable",Recommended
"[b] ♥♥♥♥ YOU CAPCOM FOR DESTROYING THE “X” KEY OF MY KEYBOARD [/b]\n\n[h1] TL;DR: Buy this game if you have already played RE4 on old consoles. The port is really damn good and none of the gameplay has been changed aside from leaderboards, steam achievements and badge crafting ( steam's monopoly tsk tsk)[/h1]\n\n\n[u]Aside from trying to being funny here is the real review[/u]-\n\nThe HD remaster is really awesome. Almost every scene and models and objects in the game have been remastered and their textures have been enhanced. Develepors have done real good job in delivering the product. The rain and lightining weather effect look even more astounding in this version.  The only thing I hated is that the movies and cutscenes have been remastered only in the main story campaign. Separate Ways and Assignment Ada do not have any HD movies and their quality is very shoddy (Really Capcom!? 360p?). \n\nI have played this game way back in 2007 in my PS2 (pirated) and I have easily logged more than 300+ hours in it. Do not go by my steam game play time as the game play has not changed in this version in any way. Experience wise I know this game more than many new players. I know every nook and corner in this game from the location of key treasures to finding a ♥♥♥♥♥♥♥ grenade in a nest on top of a tree!! Even now the grinding sound of chainsaw scares the ♥♥♥♥ outta me. I used to play this game at level 2 volume in my old console. This game was more fun playing with Action Replay codes in PS2 because there is nothing more fun than running and gunning those ganados.\n\nOne thing I surely found strange was the easy availabilty of ammos throughout the game in HD version. If I remember so then in the old console version weapon ammo would drop only when you are really short in their quantity and same goes for herbs and vice versa. I will get it verified from other players.",Recommended
"Im a mac user, i clearly cannot Play it, so i decided to try install parallels/windows 7 and buy the game 4 try it and it works very w, no excellent it runs kinda slow in 60 fps but u can play it smoth at 30 fps it still looking nice, and the extra content 10/10 :) RECOMENDED",Recommended
"so bought the game, not working, first it wouldn't even open, then I changed full screen setting to 0, it started opening but then just had a black screen, could hear the sound and everything just couldnt see anything, so annoying.",Not Recommended
